"_id__$oid","bonusPointsEarned","bonusPointsEarnedReason","createDate__$date","dateScanned__$date","finishedDate__$date","modifyDate__$date","pointsAwardedDate__$date","pointsEarned","purchaseDate__$date","purchasedItemCount","rewardsReceiptItemList__deleted","rewardsReceiptItemList__brandCode","rewardsReceiptItemList__competitorRewardsGroup","rewardsReceiptItemList__barcode","rewardsReceiptItemList__competitiveProduct","rewardsReceiptItemList__description","rewardsReceiptItemList__discountedItemPrice","rewardsReceiptItemList__finalPrice","rewardsReceiptItemList__itemNumber","rewardsReceiptItemList__itemPrice","rewardsReceiptItemList__metabriteCampaignId","rewardsReceiptItemList__originalReceiptItemText","rewardsReceiptItemList__needsFetchReview","rewardsReceiptItemList__originalFinalPrice","rewardsReceiptItemList__originalMetaBriteBarcode","rewardsReceiptItemList__originalMetaBriteItemPrice","rewardsReceiptItemList__originalMetaBriteDescription","rewardsReceiptItemList__needsFetchReviewReason","rewardsReceiptItemList__originalMetaBriteQuantityPurchased","rewardsReceiptItemList__partnerItemId","rewardsReceiptItemList__priceAfterCoupon","rewardsReceiptItemList__pointsEarned","rewardsReceiptItemList__pointsNotAwardedReason","rewardsReceiptItemList__pointsPayerId","rewardsReceiptItemList__preventTargetGapPoints","rewardsReceiptItemList__quantityPurchased","rewardsReceiptItemList__rewardsGroup","rewardsReceiptItemList__rewardsProductPartnerId","rewardsReceiptItemList__targetPrice","rewardsReceiptItemList__userFlaggedBarcode","rewardsReceiptItemList__userFlaggedDescription","rewardsReceiptItemList__userFlaggedNewItem","rewardsReceiptItemList__userFlaggedPrice","rewardsReceiptItemList__userFlaggedQuantity","rewardsReceiptStatus","totalSpent","userId"
"","","","","","","","","","","","","HANOVER","","028800296737","True","Hanover Mixed Vegetables","2.29","2.29","","2.29","","HV MIXED VEGETABLES","","","","","","","","1041","2.29","","","","","1","BIRDS EYE STEAMFRESH PLAIN FROZEN VEGETABLES","5e825d64f221c312e698a62a","","","","","","","","",""
"","","","","","","","","","","","","VAN DE KAMP'S","SMART ONES","019600920106","","Van de Kamp's - Crispy Fish Fillets 19.45-oz","6.99","6.99","","6.99","","VAN DE KAMP JUMBO FI","","","","","","","","1042","6.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","GRIMES NSA RED KIDNE","1.09","1.09","","1.09","","GRIMES NSA RED KIDNE","","","","","","","","1045","1.09","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HATCH FARMS","","028189000079","","HTCH JLPN PPR SLCD JAR SLCT 12 OZ","1.19","1.19","","1.19","","HATCH NACHO SLCD JAL","","","","","","","","1046","1.19","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV CLOVER HNY BEAR","5.99","5.99","","5.99","","HYV CLOVER HNY BEAR","","","","","","","","1048","5.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV KETTLE MESQ BBQ","2.39","2.39","","2.39","","HYV KETTLE MESQ BBQ","","","","","","","","1049","2.39","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","KELLOGG'S","","","","KELL ORIG FRSTD MINI","4.29","4.29","","4.29","","KELL ORIG FRSTD MINI","","","","","","","","1050","4.29","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","SIMPLY HVY DUTY FOIL","2.99","2.99","","2.99","","SIMPLY HVY DUTY FOIL","","","","","","","","1051","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","TEMPTATIONS","","058496723002","","WSTMP SS CTSNK RPGBG CHKN 6.3OZ","1.99","1.99","","1.99","","TEMPT TASTY CHICKEN","","","","","","","","1052","1.99","","","","","1","","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","NATURE'S PATH ORGANIC","","058449450023","","NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ","3.99","3.99","","3.99","","NATURES PATH OF OATS","","","","","","","","1055","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV MED CHED BRICK","4.99","4.99","","4.99","","HYV MED CHED BRICK","","","","","","","","1059","4.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","DOLE","","048500256763","","DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ","1.31","1.31","","1.31","DOLE BLENDS MULTI SERVE","DOLE BANANAS","","","","","","","","1062","1.31","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","DOLE BLENDS MULTI SERVE","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","4816","","Golden Sweet Potato","2.21","2.21","","2.21","","GOLDEN SWT POTATO","","","","","","","","1064","2.21","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Green Bell Peppers","0.88","0.88","","0.88","","GREEN BELL PEPPERS","","","","","","","","1066","0.88","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","4166","","Other Sweet Onions","0.91","0.91","","0.91","","SWEET ONIONS","","","","","","","","1067","0.91","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","HIDDEN VALLEY","","071100007299","","Hidden Valley Original Ranch Fat Free Salad Dressing 24 Oz","1.99","1.99","","1.99","HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER","HV CAGE FREE LG WHT","","","","","","","","1072","1.99","","Action not allowed for user and CPG","5eebc5412455c97a877ef382","","1","HIDDEN VALLEY SALAD DRESSING 21OZ AND LARGER","5eebc5412455c97a877ef382","","","","","","","","",""
"","","","","","","","","","","","","","","","","Fat Free Half And Half","1.84","1.84","","1.84","","HYV HALF & HALF","","","","","","","","1073","1.84","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","LIGHT & FIT GREEK","","036632011077","True","Light & Fit Greek Crunch Key Lime Pie Yogurt","0.56","0.56","","0.56","","HYV LF KEY LIME PIE","","","","","","","","1074","0.56","","","","","1","YOPLAIT GREEK YOGURT","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","DANNON","","","","HYV LF ORANGE CREAM","0.56","0.56","","0.56","","HYV LF ORANGE CREAM","","","","","","","","1075","0.56","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","LIGHT & FIT","","","","HYV LF VANILLA YOGUR","0.56","0.56","","0.56","","HYV LF VANILLA YOGUR","","","","","","","","1076","0.56","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Unsalted Sweet Cream Butter","3.99","3.99","","3.99","","HYV UNSLTD SWT BTR","","","","","","","","1077","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","2% Milk","4.09","4.09","","4.09","","SASSY COW 2% MILK","","","","","","","","1078","4.09","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","EL MONTEREY","","071007023095","","EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ","4.99","4.99","","4.99","","EL MONT GREEN CHILI","","","","","","","","1081","4.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","BIGELOW GRN TEA W/LE","3.49","3.49","","3.49","","BIGELOW GRN TEA W/LE","","","","","","","","1084","3.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV KETTLE MESQ BBQ","2.39","2.39","","2.39","","HYV KETTLE MESQ BBQ","","","","","","","","1086","2.39","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV KETTLE PUB MUSTA","2.39","2.39","","2.39","","HYV KETTLE PUB MUSTA","","","","","","","","1087","2.39","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV SELECT WIDE NOOD","2.99","2.99","","2.99","","HYV SELECT WIDE NOOD","","","","","","","","1088","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KIKKO THAI CHILI SCE","3.79","3.79","","3.79","","KIKKO THAI CHILI SCE","","","","","","","","1089","3.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","SPL K ORIGINAL","1.88","1.88","","1.88","","SPL K ORIGINAL","","","","","","","","1091","1.88","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","SWANSON UNSLTD CKN","5.58","5.58","","5.58","","SWANSON UNSLTD CKN","","","","","","","","1092","5.58","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","YUBAN TRDTNL ROAST","5.99","5.99","","5.99","","YUBAN TRDTNL ROAST","","","","","","","","1094","5.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HILLS TRKY POLSKA KI","3.99","3.99","","3.99","","HILLS TRKY POLSKA KI","","","","","","","","1097","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV DICED COOKED HAM","2.99","2.99","","2.99","","HYV DICED COOKED HAM","","","","","","","","1098","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV EX SHARP CHEDDAR","2.79","2.79","","2.79","","HYV EX SHARP CHEDDAR","","","","","","","","1099","2.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","JUST BARE CKN BREAST","6.99","6.99","","6.99","","JUST BARE CKN BREAST","","","","","","","","1100","6.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","LEAN GRND BF 93% 7%","5.99","5.99","","5.99","","LEAN GRND BF 93% 7%","","","","","","","","1101","5.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","BLUEBERRIES","2.99","2.99","","2.99","","BLUEBERRIES","","","","","","","","1104","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","BROCCOLI","2.99","2.99","","2.99","","BROCCOLI","","","","","","","","1105","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","CAL ORG WHOLE CARTS","2.49","2.49","","2.49","","CAL ORG WHOLE CARTS","","","","","","","","1106","2.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","DOLE BANANAS","1.53","1.53","","1.53","","DOLE BANANAS","","","","","","","","1107","1.53","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","DOLE ITALIAN BLEND","3.49","3.49","","3.49","","DOLE ITALIAN BLEND","","","","","","","","1109","3.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","GREEN CABBAGE","2.05","2.05","","2.05","","GREEN CABBAGE","","","","","","","","1110","2.05","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","LEEK","3.99","3.99","","3.99","","LEEK","","","","","","","","1112","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","YELLOW ONIONS","1.82","1.82","","1.82","","YELLOW ONIONS","","","","","","","","1113","1.82","","","","","5","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","BAREFOOT PINOT NOIR","19.99","19.99","","19.99","","BAREFOOT PINOT NOIR","","","","","","","","1117","19.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV 4% LRG CURD COTT","1.47","1.47","","1.47","","HYV 4% LRG CURD COTT","","","","","","","","1118","1.47","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV 4% LRG CURD COTT","1.47","1.47","","1.47","","HYV 4% LRG CURD COTT","","","","","","","","1120","1.47","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","LIGHT & FIT GREEK","","036632037541","True","Light & Fit Greek Blackberry Yogurt","0.56","0.56","","0.56","","HYV LF BLACKBERRY YO","","","","","","","","1121","0.56","","","","","1","YOPLAIT GREEK YOGURT","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","LIGHT & FIT","","036632013095","True","Light & Fit Vanilla Yogurt","0.56","0.56","","0.56","","HYV LF LEMON YOGURT","","","","","","","","1122","0.56","","","","","1","YOPLAIT YOGURT LIGHT","5332f5f3e4b03c9a25efd0ae","","","","","","","","",""
"","","","","","","","","","","","","LIGHT & FIT","","","","HYV LF PEACH YOGURT","0.56","0.56","","0.56","","HYV LF PEACH YOGURT","","","","","","","","1123","0.56","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","LIGHT & FIT","","","","HYV LF VANILLA YOGUR","0.56","0.56","","0.56","","HYV LF VANILLA YOGUR","","","","","","","","1124","0.56","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Unsalted Sweet Cream Butter","2.77","2.77","","2.77","","HYV UNSLTD SWT BTR","","","","","","","","1125","2.77","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","LUIGES DELUXE PIZZA","11.98","11.98","","11.98","","LUIGES DELUXE PIZZA","","","","","","","","1128","11.98","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","BUSH'S BEST","","","","BUSHS HOT RED CHILI","1.59","1.59","","1.59","","BUSHS HOT RED CHILI","","","","","","","","1132","1.59","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","BUSHS MILD KIDNEY CH","1.59","1.59","","1.59","","BUSHS MILD KIDNEY CH","","","","","","","","1133","","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","FOLGERS CLASSIC ROAS","14.98","14.98","","14.98","","FOLGERS CLASSIC ROAS","","","","","","","","1141","14.98","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV KETTLE BUFFALO&B","1.67","1.67","","1.67","","HYV KETTLE BUFFALO&B","","","","","","","","1143","1.67","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV KETTLE CHIP ORIG","3.69","3.69","","3.69","","HYV KETTLE CHIP ORIG","","","","","","","","1145","3.69","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV KETTLE PUB MUSTA","1.67","1.67","","1.67","","HYV KETTLE PUB MUSTA","","","","","","","","1146","1.67","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV SEASONED CROUTON","1.79","1.79","","1.79","","HYV SEASONED CROUTON","","","","","","","","1148","1.79","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KASHI GOFLOW CINN CR","3.77","3.77","","3.77","","KASHI GOFLOW CINN CR","","","","","","","","1149","3.77","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KASHI GOPLAY HNY ALM","3.77","3.77","","3.77","","KASHI GOPLAY HNY ALM","","","","","","","","1150","3.77","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","LIPTON BEEFY ONION","1.99","1.99","","1.99","","LIPTON BEEFY ONION","","","","","","","","1151","1.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","NATURE'S PATH ORGANIC","","058449450023","","NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ","3.99","3.99","","3.99","","NATURES PATH OF OATS","","","","","","","","1154","3.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","FRSH BNLS PORK LOIN","4.56","4.56","","4.56","","FRSH BNLS PORK LOIN","","","","","","","","1158","4.56","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HILLS TRKY POLSKA KI","3.99","3.99","","3.99","","HILLS TRKY POLSKA KI","","","","","","","","1159","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV EXTRA SHARP CHDD","4.99","4.99","","4.99","","HYV EXTRA SHARP CHDD","","","","","","","","1160","4.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","JUST BARE CKN BREAST","6.99","6.99","","6.99","","JUST BARE CKN BREAST","","","","","","","","1161","6.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KRAFT AMER SINGLES","3.29","3.29","","3.29","","KRAFT AMER SINGLES","","","","","","","","1162","3.29","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","LEAN GRND BF 93% 7%","5.99","5.99","","5.99","","LEAN GRND BF 93% 7%","","","","","","","","1163","5.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","DOLE VERY VEGGIE SLD","3.49","3.49","","3.49","","DOLE VERY VEGGIE SLD","","","","","","","","1166","3.49","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","GG KLONDIKE GOLDUST","3.99","3.99","","3.99","","GG KLONDIKE GOLDUST","","","","","","","","1167","3.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","GREEN BELL PEPPERS","0.77","0.77","","0.77","","GREEN BELL PEPPERS","","","","","","","","1168","0.77","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HRVST SNAPS BLACK PE","1.25","1.25","","1.25","","HRVST SNAPS BLACK PE","","","","","","","","1169","1.25","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","JOSIES ORG BABY SPIN","1.88","1.88","","1.88","","JOSIES ORG BABY SPIN","","","","","","","","1171","1.88","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","MONTEREY SLCD BABY B","2.50","2.50","","2.50","","MONTEREY SLCD BABY B","","","","","","","","1172","2.50","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","PINATA APPLES","0.88","0.88","","0.88","","PINATA APPLES","","","","","","","","1174","0.88","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","FSA 31191719064 OTC","12.99","12.99","","12.99","","FSA 31191719064 OTC","","","","","","","","1178","12.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","Flushable Wipes","11.99","11.99","","11.99","","FSA 04902289613","","","","","","","","1181","11.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HY-VEE PREM DISTILLE","0.99","0.99","","0.99","","HY-VEE PREM DISTILLE","","","","","","","","1185","0.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","MISSION","TACO BELL TACO SHELLS","","","MISSION TORTILLA TRI","2.99","2.99","","2.99","","MISSION TORTILLA TRI","","","","","","","","1186","2.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","TOSTITOS","","511111001485","False","TOSTITOS","2.98","2.98","","2.98","","TOSTITOS MED SALSA","","","","","","","","1187","2.98","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","ADVIL","","305731769135","True","Advil Ibuprofen Pain & Fever Liqui-gels Minis","4.99","4.99","","4.99","","ADVIL IBUPROFEN LIQU","","","","","","","","1190","4.99","","","","","1","ALEVE® LIQUID GELS","5d9b4f591dda2c6225a284aa","","","","","","","","",""
"","","","","","","","","","","","","","","","","TC NCTN GUM 2MG MINT","26.99","26.99","","26.99","","TC NCTN GUM 2MG MINT","","","","","","","","1191","26.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","CHICKEN OF THE SEA","","048000007070","","CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ","0.99","0.99","","0.99","","COS SARDINES WATER","","","","","","","","1195","0.99","","","","","1","","559c2234e4b06aca36af13c6","","","","","","","","",""
"","","","","","","","","","","","","","","","","OSCAR SARDINES 2LAY","3.34","3.34","","3.34","","OSCAR SARDINES 2LAY","","","","","","","","1196","3.34","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","RICE-A-RONI","","015300430594","True","Rice-A-Roni Rice Pilaf","2.38","2.38","","2.38","","RICE A RONI RICE PIL","","","","","","","","1197","2.38","","","","","2","KNORR SIDES","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","STARKIST","","","","STARKIST CHUNK LT TU","0.92","0.92","","0.92","","STARKIST CHUNK LT TU","","","","","","","","1199","0.92","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","TOSTITOS","","511111001485","False","TOSTITOS","3.99","3.99","","3.99","","TOSTITOS MED SALSA","","","","","","","","1200","3.99","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","1","","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","TIC TAC","","009800300037","","Tic Tac Cool Watermelon Gum","36.99","36.99","","36.99","","TC NCTN GUM 2MG COOL","","","","","","","","1203","36.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","SO DELICIOUS","","","","PREV FRZN ALASKAN SO","15.67","15.67","","15.67","","PREV FRZN ALASKAN SO","","","","","","","","1206","15.67","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","TC NCTN GUM 2MG MINT","26.99","26.99","","26.99","","TC NCTN GUM 2MG MINT","","","","","","","","1210","26.99","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","HYV SWT SMKD THICK","4.99","2.88","","4.99","","HYV SWT SMKD THICK","","","","","","","","1213","2.88","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","BEN AND JERRYS","","076840100354","","BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351","28.55","28.55","","28.55","BEN AND JERRYS ICE CREAM","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1247","28.55","285.5","","5332f5f6e4b03c9a25efd0b4","","5","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","7.72","7.72","","7.72","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1251","7.72","77.2","","550b2565e4b001d5e9e4146f","","2","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","","","","","BORDEN 2% MILK, 1/2 GAL","4.58","4.58","","4.58","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1255","4.58","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","13.24","13.24","","13.24","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1258","13.24","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","6.18","6.18","","6.18","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1262","6.18","","","","","3","","","","","","","","","","",""
"","","","","","","","","","","","","PEPSI","","012000809941","","REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ","5.60","5.60","","5.60","PEPSI 12 OZ 12 PACK","PEPSI COLA, 12 OZ. CAN","","","","","","","","1297","5.60","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","4","PEPSI 12 OZ 12 PACK","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","BORDEN","","815473013279","","Borden 2% Reduced Fat Milk","4.11","4.11","","4.11","","BORDEN 2% MILK, 1/2 GAL","","","","","","","","1301","4.11","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","PEPSI","","012000809941","","REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ","2.48","2.48","","2.48","PEPSI 12 OZ 12 PACK","PEPSI COLA, 12 OZ. CAN","","","","","","","","1304","2.48","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","4","PEPSI 12 OZ 12 PACK","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","DORITOS","","028400642033","","DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ","9.64","9.64","","9.64","DORITOS NACHO CHEESE MULTI SERVE","DORITOS NACHO CHEESE, 28.5 OZ","","","","","","","","1308","9.64","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","2","DORITOS NACHO CHEESE MULTI SERVE","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","4.96","4.96","","4.96","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1312","4.96","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","6.60","6.60","","6.60","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1318","6.60","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","13.88","13.88","","13.88","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1321","13.88","","","","","2","","","","","","","","","","",""
"","","","","","","","","","","","","BEN AND JERRYS","","076840100354","","BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351","4.53","4.53","","4.53","BEN AND JERRYS ICE CREAM","BEN & JERRY' S CHUNKY MONKEY PINT","","","","","","","","1325","4.53","45.3","","5332f5f6e4b03c9a25efd0b4","","1","BEN AND JERRYS ICE CREAM","5332f5f6e4b03c9a25efd0b4","","","","","","","","",""
"","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","8.26","8.26","","8.26","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1328","8.26","82.6","","550b2565e4b001d5e9e4146f","","2","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","KLEENEX","","036000391718","","KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT","7.70","7.70","","7.70","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","KLEENEX TRUSTED CARE FACIAL TISSUES","","","","","","","","1332","7.70","77.0","","550b2565e4b001d5e9e4146f","","2","KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK","550b2565e4b001d5e9e4146f","","","","","","","","",""
"","","","","","","","","","","","","","","","","KLARBRUNN 12PK 12 FL OZ","8.08","8.08","","8.08","","KLARBRUNN 12PK 12 FL OZ","","","","","","","","1370","8.08","","","","","4","","","","","","","","","","",""
"","","","","","","","","","","","","PEPSI","","012000809941","","REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ","5.40","5.40","","5.40","PEPSI 12 OZ 12 PACK","PEPSI COLA, 12 OZ. CAN","","","","","","","","1374","5.40","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","4","PEPSI 12 OZ 12 PACK","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
"","","","","","","","","","","","","","","","","EMIL' S SAUSAGE MUSHROOM PIZZA","6.76","6.76","","6.76","","EMIL' S SAUSAGE MUSHROOM PIZZA","","","","","","","","1378","6.76","","","","","1","","","","","","","","","","",""
"","","","","","","","","","","","","PEPSI","","012000809941","","REGULAR PEPSI SODA COLA CAN 12 CT 144 OZ","4.14","4.14","","4.14","PEPSI 12 OZ 12 PACK","PEPSI COLA, 12 OZ. CAN","","","","","","","","1381","4.14","","Action not allowed for user and CPG","5332f5fbe4b03c9a25efd0ba","","3","PEPSI 12 OZ 12 PACK","5332f5fbe4b03c9a25efd0ba","","","","","","","","",""
